,Question,Mark Scheme
312,"Ethene can be oxidised to form epoxyethane, C2H4O. 
C2H4(g)  +  ½O2(g) ⇌ C2H4O(g)     ∆Hθ = –107 kJ mol–1 
Which set of conditions gives the greatest yield of epoxyethane at equilibrium? 



 
pressure
temperature / °C 


A
high
100


B
high
200


C
Low
100


D
Low
200",A
313,"An organic molecule X has a molecular formula of C5H10O2. Its infra-red spectrum has a strong peak at 1250 cm–1, a strong peak at 1720 cm–1 but no strong peak above 3100 cm–1. 
What could X be?

ethyl propanoate
methyl butanoate
1-hydroxypentan-3-one 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",B
314,"An unknown organic compound Z reacts with sodium to give a combustible gas as one product. Z does not give a yellow precipitate with alkaline aqueous iodine. 
What is a possible identity of Z?

ethanoic acid
pentan-3-ol
propan-1-ol 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",A
315,"Bromine reacts with ethene in an addition reaction. 
Which statements about this reaction are correct?

It is the basis of a test for unsaturation in alkenes.
It leads to an increase in each of the H–C–H bond angles.
A nucleophile attacks the C=C bond in ethene. 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",D
316,"Which compounds have optical isomers? 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",B
317,"Which gases will dissolve in water causing a lowering of the pH? 

ammonia 
sulfur dioxide 
nitrogen dioxide 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",C
318,"Which statements about sodium chloride are correct? 

It is a product of the reaction between chlorine and cold aqueous sodium hydroxide. 
It is a product of the reaction between chlorine and hot aqueous sodium hydroxide. 
It is a product of the reaction between chlorine and aqueous sodium bromide. 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",A
319,"The diagram shows the Boltzmann distribution of molecular energies in one mole of a gas at two temperatures, T1 and T2. 

Which statements are correct?

The shaded area represents the proportion of molecules with energies between E1 and E2 at temperature T2.
No particles have zero energy at either temperature.
T2 is a higher temperature than T1. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
320,"For which enthalpy changes is the value of ∆H always negative? 

combustion 
hydration 
solution 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",B
321,"Which statements are correct when referring to the two common isotopes of chlorine?
1. The isotopes have different masses.2. The isotopes have different numbers of nucleons.3. The isotopes have the same chemical reactions. 

1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",A
322,"Which deductions about the 20983Bi atom are correct?
1. It has 83 electrons.2. It has 126 nucleons. 3. It has 83 neutrons. 

1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",D
323,"An ester is shown. 

What is the structure of the carboxylic acid that would be obtained by acid hydrolysis of the ester linkage?",A
324,"Which pair of substances could react to give the ester CH3CH2CO2CH3? 

ethanol and ethanoic acid 
methanol and ethanoic acid  
methanol and propanoic acid 
propan-1-ol and methanoic acid",C
325,"Structural isomerism only should be considered when answering this question. 
A set of isomeric compounds, with molecular formula C5H10O, all react in a 1 : 1 ratio with an excess of HCN by nucleophilic addition. 
How many isomeric compounds are in the set?

5 
6 
7
8",C
326,"Compound Q reacts with 2,4-dinitrophenylhydrazine to give a precipitate. 
Compound Q does not produce a precipitate when warmed with Fehling's solution. 
What could be the identity of compound Q? 

CH3COCH3 
CH2(OH)CH2CH3 
CH3CH2CO2H 
CH3CH2CHO",A
327,"Structural isomerism and stereoisomerism should be considered when answering this question. 
Which isomer of C6H13OH gives the greatest number of different alkenes when it is dehydrated?",B
328,"Which statement about the mechanism of an SN1 reaction of a halogenoalkane is correct? 

 A nucleophile is substituted by an electrophile. 
One intermediate is formed from two reacting molecules. 
The intermediate is stabilised by adjacent alkyl groups. 
The intermediate is uncharged.",C
329,"Water is added to a sample of 2,3-dibromohexane. 
Some of the 2,3-dibromohexane undergoes complete hydrolysis and some of it undergoes partial hydrolysis.
What is not present in the mixture of products?

CH3CH(OH)CHBrCH2CH2CH3 
CH3CH(OH)CH(OH)CH2CH2CH3 
CH3CH2CH(OH)CH(OH)CH2CH3 
CH3CH2CH2CH(OH)CHBrCH3",C
330,"Which compound would produce a carboxylic acid and a ketone when treated with hot, concentrated acidified manganate(VII) ions?",D
331,"In polymer Z every carbon atom in the polymer chain is bonded to one hydrogen atom and one methyl group. 
Which alkene could be polymerised to make polymer Z?

but-1-ene 
but-2-ene 
methylpropene 
propene",B
332,"The diagram shows the skeletal formula of compound Y. 

What is the empirical formula of Y? 

CHO
CH2O2 
C2HO2 
C4H4O4",A
333,"The Finkelstein reaction occurs when NaI in propanone reacts with a chloroalkane or bromoalkane. The halogen is directly replaced by I . The reaction only works for primary halogenoalkanes. 
Which halogenoalkane produces compound X? 


(CH3)2CHCH(CH3)CH2CH2Br 
(CH3)2CHCH(CH3)CH2Br 
(CH3)2CHCH2CH2CH(CH3)Cl 
(CH3)2CHCH2CH(CH3)CH2Cl",D
334,"In a catalytic converter 5.6 g of carbon monoxide reacts with an excess of nitrogen monoxide. 
What is produced in this reaction? 

2.4 g of C and 6.0 g of NO2 
2.4 g of C and 9.2 g of NO2
8.8 g of CO2 and 1.4 g of N2 
8.8 g of CO2 and 2.8 g of N2",D
335,"Which statement about the ammonium ion is correct? 

It can act as a Brønsted-Lowry base.
It can react with OH– to give ammonia. 
It is pyramidal with bond angles of 107°. 
The nitrogen atom is sp2 hybridised.",B
336,"An aqueous solution of a calcium compound is treated with a mixture of dilute aqueous nitric acid and aqueous silver nitrate. The resulting white precipitate dissolves when dilute aqueous ammonia is added. 
What is the relative molecular mass, Mr, of the calcium compound?

54.0 
75.6 
111.1 
199.9",C
337,"The solids sodium chloride and sodium iodide both react with concentrated sulfuric acid at room temperature.  
With NaCl ,the products are NaHSO4 and HCl . With NaI, the products are NaHSO4, HI, I2, SO2, H2O, S and H2S. 
What is the explanation for this difference in products? 

Chloride ions will displace iodine from solution. 
Hydrogen chloride is more volatile than hydrogen iodide. 
Iodide ions are better reducing agents than chloride ions.
Sulfuric acid is able to act as a dehydrating agent with NaI.",C
338,"River water in an agricultural area contains NH4+, CO32–, HCO3–, Cl − and NO3– ions. In a water treatment plant, this water is treated by adding a calculated quantity of calcium hydroxide. 
What is precipitated from the river water when calcium hydroxide is added?

CaCl2 
CaCO3 
Ca(NO3)2 
NH4OH",B
339,"Dilute hydrochloric acid is added to solid barium carbonate and solid magnesium carbonate in separate test-tubes. 
Dilute sodium hydroxide is added to 0.1 mol dm–3 barium chloride and 0.1 mol dm–3 magnesium chloride in separate test-tubes. 
Which row is correct? 



 
BaCO3(s) + HCl (aq) 
BaCl2(aq) + NaOH(aq) 
MgCO3(s) + HCl (aq)
MgCl2(aq) + NaOH(aq)


A
no change 
white ppt 
no change 
no change 


B
effervescence
no change 
effervescence
no change 


C
effervescence
no change 
effervescence
white ppt 


D
effervescence
white ppt 
effervescence
white ppt",C
340,Which graph represents the variation in electronegativity for Period 3 elements?,B
341,"Sodium and sulfur react together to form sodium sulfide, Na2S. 
How do the atomic radius and ionic radius of sodium compare with those of sulfur? 



 
atomic radius
ionic radius 


A
sodium < sulfur 
sodium > sulfur 


B
sodium < sulfur 
sodium < sulfur 


C
sodium > sulfur 
sodium > sulfur 


D
sodium > sulfur 
sodium < sulfur",D
342,"The volume of carbon dioxide collected by reacting 0.100 mol of magnesium carbonate with 50.0 cm3 of 1.00 mol dm–3 sulfuric acid is measured against time. The volume produced is plotted against time and the line labelled P on the graph is obtained. 

The experiment is repeated using 0.100 mol of the same magnesium carbonate, and a different sample of acid. All other conditions remain the same. Plotting these results gives the line labelled Q. 
Which sample of acid could give the line labelled Q?

100 cm3 of 0.500 mol dm–3 sulfuric acid 
100 cm3 of 1.00 mol dm–3 sulfuric acid
200 cm3 of 0.500 mol dm–3 hydrochloric acid
200 cm3 of 1.00 mol dm–3 hydrochloric acid",D
343,"X and Y react together to form Z in a reversible reaction.
The equilibrium yield of Z is lower at higher temperature. 
The equilibrium yield of Z is lower at lower pressure. 
Which equation could represent this reaction? 

X(g)  +  Y(g)   ⇌  Z(g)     ∆H = –100 kJ mol–1 
X(g)  +  Y(g)   ⇌  Z(g)     ∆H = +100 kJ mol–1 
X(s)  +  Y(g)   ⇌  2Z(g)     ∆H = –100 kJ mol–1 
X(s)  +  Y(g)   ⇌  2Z(g)     ∆H = +100 kJ mol–1",A
344,"What is the correct expression for Kc for the reaction shown?
I2(aq)  +  2Fe2+(aq)   ⇌  2I–(aq)  +  2Fe3+(aq)",B
345,"Ethanol can be oxidised to ethanal by dilute acidified dichromate(VI) ions. 
The oxidation reaction equation is C2H5OH  →  C2H4O + 2H+ + 2e–. 
The reduction reaction equation is Cr2O72– + 14H+ +  6e–  →  2Cr3+ + 7H2O. 
Which equation is correct? 

Cr2O72– + 8H+ + 3C2H5OH  →  2Cr3+ + 7H2O + 3C2H4O 
Cr2O72– + 12H+ + C2H5OH    →  2Cr3+ + 7H2O + C2H4O
Cr2O72– + 12H+ + 3C2H5OH  →  2Cr3+ + 6H2O + 3C2H4O 
Cr2O72– + 14H+ + 3C2H5OH  →  2Cr3+ + 6H2O + 3C2H4O",A
346,"What changes in conditions or molecular properties make it more likely that gases approach ideal behaviour?

higher pressure 
lower temperature 
more polar molecules 
weaker intermolecular forces",D
347,"The reaction pathway diagram for a chemical reaction is shown. 

Which statement is correct?

The activation energy of the forward reaction and the enthalpy change of the backward reaction have the same sign. 
The activation energy of the forward reaction is more than twice the enthalpy change of the backward reaction and opposite in sign. 
The enthalpy change of the forward reaction and the activation energy of the backward reaction have the same sign. 
The enthalpy change of the forward reaction is more than twice the activation energy of the backward reaction.",C
348,"Ethane, CH3CH3, and fluoromethane, CH3F, have the same number of electrons in their molecules.  Their boiling points are given. 



CH3CH3
184.5 K 


CH3F
194.7 K 



What is responsible for this difference in boiling points? 

CH3F has a larger Mr than CH3CH3. 
CH3F has a permanent dipole, CH3CH3 does not. 
CH3F has a strong C–F bond, CH3CH3 does not. 
Hydrogen bonding occurs in CH3F, but not in CH3CH3.",B
349,"Element W is in period three of the Periodic Table and has a solid, white oxide, X. X is thermally stable and has a very high melting point. 
X is slightly soluble in water. 
Which row describes the structure and bonding of X? 



 
structure
bonding


A
giant three dimensional lattice
covalent


B
strong double bonds within small molecules 
covalent


C
giant three dimensional lattice
ionic


D
strong double bonds within small molecules 
ionic",C
350,"Which atom has exactly three unpaired electrons? 

an isolated gaseous aluminium atom 
an isolated gaseous carbon atom 
an isolated gaseous chromium atom 
an isolated gaseous phosphorus atom",D
351,"The mass spectrum of an alloy of copper and gold is shown. 

Which expression can be used to calculate the relative atomic mass, Ar, of copper present in this sample?",C
352,"Manganese and nitrogen can show a range of different oxidation states. 
Calculate the sum of the oxidation states of Mn and N in each row of the table. 
In which row is this sum the smallest? 



 
manganese-containing species 
nitrogen-containing species 


A
MnCl4
N2


B
MnCO3
NO2– 


C
K2MnO4
NH4+ 


D
Mn(OH)3 
NH2OH",D
