,Question,Mark Scheme
379,"The ends of three metal rods are tested by holding end Q of rod 1 close to the others in turn.

The results are as follows.
End Q attracts end R.End Q attracts end S.End Q attracts end T.End Q repels end U.
Which of the metal rods is a magnet?

rod 1 only
rod 1 and rod 2
rod 1 and rod 3
rod 3 only",C
380,"A boy stands 150m from a wall. He claps and when he hears the echo, he immediately claps again. He continues this for some time.
Another student has a stop-watch. She starts the watch on the first clap and stops it on the eleventh clap. The watch reads 10.0s.
Which value do her measurements give for the speed of sound in air?

150 m/s
170 m/s
300 m/s
330 m/s",C
381,"A sound wave passes a point. The air pressure at that point increases and then decreases 300 times every second.
Which descriptions apply to this sound wave?



 
the type of wave motion
the frequency of the sound


A
longitudinal
outside human hearing range


B
longitudinal
within human hearing range


C
transverse
outside human hearing range


D
transverse
within human hearing range",B
382,"What is the speed of X-rays in a vacuum and in air?



 
in a vacuum
in air


A
3.0×106m/s
2.0×106m/s


B
3.0×106m/s
3.0×106m/s


C
3.0×108m/s
2.0×108m/s


D
3.0×108m/s
3.0×108m/s",D
383,Which diagram correctly represents rays of light passing through a converging lens in a camera?,A
384,"A narrow beam of light is travelling through a transparent liquid. It meets the surface as shown, at an angle of incidence of 40°. The refractive index of the liquid is 1.5.

What is the angle of refraction as the light enters the air?

25°
27°
60°
75°",D
385,"A vibrating object produces ripples on the surface of a liquid. The object completes 20 vibrations every second. The spacing of the ripples, from one crest to the next, is 3.0cm.
What is the speed of the ripples?

0.15 cm/s
6.7 cm/s
60 cm/s
120 cm/s",C
386,"The diagram shows a wave before it reflects from a barrier.
Which labelled section of the diagram represents a wavefront?",C
387,"Two metal cans are identical, except that one has a shiny silver outer surface and the other has a dull black outer surface. They each have 300g of water at 80°C sealed inside them. They are both in a vacuum, in the darkness of outer space.
How does the temperature of the water in each one change?

Neither one will cool down.
The water in the black can cools more slowly than that in the shiny can.
The water in the shiny can cools more slowly than that in the black can.
They both cool down at the same rate.",C
388,"Four campers are warming their food on a fire.
They use different rods, each of the same dimensions, to hold their food near the fire.

Which material is the best choice to prevent their hands from getting too hot?

aluminium
copper
steel
wood",D
389,"A 1kg block of aluminium requires more thermal energy to raise its temperature by 1°C than a 1kg block of copper requires.
Why is this?

Aluminium is a better conductor of thermal energy than copper.
Aluminium is a poorer conductor of thermal energy than copper.
Aluminium has a higher specific heat capacity than copper.
Aluminium has a lower specific heat capacity than copper.",C
390,"A thermometer has graduations which start at –10°C and end at 110°C.

What is the lower fixed point and what is the upper fixed point of the Celsius scale?



 
lower fixed point/°C
upper fixed point/°C


A
–10
100


B
–10
110


C
0
100


D
0
110",C
391,"Gas molecules exert a pressure when they collide with the walls of a container.
Which statement is correct?

They experience a change in force which exerts a pressure equal to momentum×area on the walls.
They experience a change in force which exerts a pressure equal to  on the walls.
They experience a change in momentum which exerts a pressure equal to force×area on the walls.
They experience a change in momentum which exerts a pressure equal to  on the walls.",D
392,"The diagram shows a U-tube manometer containing three liquids: mercury, liquid X and liquid Y. Neither liquid X or liquid Y mixes with mercury.

Which row compares the pressure exerted by liquid X and by liquid Y on the mercury, and the density of liquid X and the density of liquid Y?



 
pressure exerted by X andby Y on the mercury
densities ofX and of Y


A
pressure of X is greater than Y
density of X is greater than Y


B
pressure of Y is greater than X
density of Y is greater than X


C
pressure of X and of Y is the same
density of X is greater than Y


D
pressure of X and of Y is the same
density of Y is greater than X",D
393,Which diagram shows an athlete exerting least pressure on the ground?,B
394,"A car,travelling on a straight horizontal road,has 1.6MJ of kinetic energy.It accelerates for 20s until it has 2.5MJ of kinetic energy.What is the average power output used to increase the kinetic energy of the car?

45W
205W
45kW
205kW",C
395,"Which source of energy uses the production of steam to generate electrical energy?

hydroelectric
nuclear
tides
waves",B
396,"A car of mass 1500kg has a speed of 20m/s. It accelerates until its speed is 25m/s.
What is the increase in the kinetic energy of the car?

19 kJ
38 kJ
170 kJ
340 kJ",C
397,"A constant force acts on a body causing the momentum of the body to increase.
Which expression relates the force to the momentum and the time taken?



force = change in momentum × time taken
force = momentum × time taken",A
398,"Which moving body has a resultant force acting on it?

a diver rising vertically through water at constant speed
an aircraft circling an airport at constant speed
a train going up a straight incline at constant speed
a parachutist descending vertically at terminal velocity",B
399,"A box of mass 2.0kg is pulled across the floor by a force of 6.0N.
The frictional force acting on the box is 1.0N.
What is the acceleration of the box?

0.40 m/s2
2.5 m/s2
3.0 m/s2
3.5 m/s2",B
400,"The extension/load graph for a spring is shown. The unstretched length of the spring is 15.0cm.

When an object of unknown weight is suspended on the spring, the length of the spring is 16.4cm.
What is the weight of the object?

0.55N
0.67N
3.5N
4.1N",C
401,"A solid ball has a volume of 4.0cm3. The density of the ball is 1.6g/cm3.
What is the mass of the ball?

0.4 g
2.5 g
4.0 g
6.4 g",D
402,"The mass of a full bottle of cooking oil is 1.30kg.
When exactly half of the oil has been used, the mass of the bottle plus the remaining oil is 0.90 kg.

What is the mass of the empty bottle?

0.40 kg
0.50 kg
0.65 kg
0.80 kg",B
403,"The gravitational field strength on the Moon is less than on the Earth.
Which of these is different when done on the Moon compared with when done on the Earth?

the gravitational potential energy gained by a stone lifted through the same vertical height
the kinetic energy gained by a ball when hit with the same force for the same period of time
the momentum gained by a bullet when fired from the same gun
the work done in accelerating a stone from rest to the same speed",A
