,Question,Mark Scheme
563,"A battery with negligible internal resistance is connected to three resistors, as shown.  

All three resistors have the same resistance.
The current in the battery is 0.30 A.
What is the current in resistor X?

0.10 A
0.15 A
0.20 A
0.30 A",C
564,"A cell is connected to a resistor of resistance 3.00 Ω. The current in the resistor is 1.00 A.
A second identical resistor is added in parallel. The current becomes 1.93 A.
What are the e.m.f. E and internal resistance r of the cell?



 
E/V
r/Ω


A
0.113
3.11


B
3.04
0.358


C
3.11
0.113


D
9.34
6.34",C
565,"When a battery is connected to a resistor, the battery gradually becomes warm. This causes the internal resistance of the battery to increase whilst its electromotive force (e.m.f.) stays unchanged.
As the internal resistance of the battery increases, how do the terminal potential difference and the output power change, if at all? 



 
terminal potential difference
output power 


A
decreases
decreases


B
decreases
unchanged


C
unchanged
decreases


D
unchanged
unchanged",A
566,Which graph best represents the variation with current I of potential difference V for a filamentlamp?,B
567,"A voltmeter connected between two points P and Q in an electrical circuit shows a reading of 1 V. 

Which statement is correct?

The energy needed to move +1 C of charge from P to Q is 1 J.
The energy needed to move +1 C of charge from Q to P is 1 J.
The energy needed to move one electron from P to Q is 1 J.
The energy needed to move one electron from Q to P is 1 J.",B
568,"In an electrolyte, the electric current is carried by charged particles (ions) in solution.
What is not a possible value for the charge on an ion in solution?

– 4.8 × 10–19C
+1.6 × 10–19C
+3.2 × 10–19C
+4.0 × 10–19C",D
569,Which diagram shows the pattern of the electric field lines due to a negative point charge?,A
570,"The interference patterns from a diffraction grating and a double slit are compared.
Using the diffraction grating, yellow light of the first order is seen at 30° to the normal to the grating.
The same light produces interference fringes on a screen 1.0 m from the double slit. The slit separation is 500 times greater than the line spacing of the grating.
What is the fringe separation on the screen? 

2.5 × 10–7 m
1.0 × 10–5 m
1.0 × 10–3 m
1.0 × 10–1 m",C
571,"A double-slit interference experiment is set up as shown. 

Fringes are formed on the screen. The distance between successive bright fringes is found to be 4 mm.
Two changes are then made to the experimental arrangement. The double slit is replaced by another double slit which has half the spacing. The screen is moved so that its distance from the double slit is twice as great.
What is now the distance between successive bright fringes?

1 mm 
4 mm
8 mm
16 mm",D
572,"The diagrams show the diffraction of water waves in a ripple tank as they pass through a gap between two barriers.
Which diagram is correct?",B
573,"Two progressive waves of frequency 300 Hz superpose to produce a stationary wave in which adjacent nodes are 1.5 m apart.
What is the speed of the progressive waves? 

100 m s–1 
200 m s–1 
450 m s–1 
900 m s–1",D
574,"A toy motorboat moving with constant velocity v vibrates up and down on the surface of a pond. This causes the boat to act as a source of circular water waves of frequency 2.0 Hz. The speed of the waves is 1.5 ms–1.
A man, standing at the edge of the pond, observes that the waves from the boat approach him with a frequency of 3.0 Hz.
The formula for Doppler effect calculations with sound waves may also be used for water waves.
What is a possible value of v? 



 
speed / ms–1
direction 


A
0.50
directly away from the man


B
0.50
directly towards the man


C
0.75
directly away from the man


D
0.75
directly towards the man",B
575,"A stationary insect on the surface of water creates circular waves with its legs, as shown in diagram 1. The insect begins to travel to the right as shown in diagram 2.  

Which row describes the change to the waves at X caused by the movement of the insect? 



 
frequency 
wave speed 


A
decreases 
increases 


B
decreases 
stays the same


C
increases
increases 


D
increases
stays the same",D
576,"A long tube, filled with water, has a tap fitted at its base, as shown.
A tuning fork is sounded above the tube and the water is allowed to run gradually out of the tube. 

A louder sound is heard at intervals as the water runs out of the tube. The change in water level between louder sounds is 32 cm.
What is the wavelength of the sound in the tube? 

16 cm
32 cm
64 cm
128 cm",C
577,"The graph shows the variation of the displacement of particles with distance along a transverse wave at an instant in time. The wave is moving to the right.
Which position along the wave corresponds to a point where particles in the wave are travelling the fastest upwards?",A
578,"A transverse wave in a medium has the waveform shown, where
y = vertical displacement  and  x = horizontal distance.
The speed of the wave is 20.0 cm s–1. 

A particle of the medium oscillates vertically.
Which graph of vertical displacement y against time t best represents the motion of this particle?",A
579,"A 0.80 m length of steel wire and a 1.4 m length of brass wire are joined together. The combined wires are suspended from a fixed support and a force of 40N is applied, as shown. 

The Young modulus of steel is 2.0 × 1011Pa.
The Young modulus of brass is 1.0 × 1011Pa.
Each wire has a cross-sectional area of 2.4 × 10–6 m2.
The wires obey Hooke's law.
What is the total extension? Ignore the weights of the wires.

1.7 × 10–4 m
3.0 × 10–4 m
3.9 × 10–4 m
9.0 × 10–4 m",B
580,"A spring of original length 100 mm is compressed by a force. The graph shows the variation of the compressing force F with the length L of the spring. 

What is the energy stored in the spring when the length is 70mm?

0.090 J
0.21 J
0.27 J
0.63 J",A
581,"A grasshopper of mass 0.12g jumps vertically. It uses its back legs over a time of 0.020s to jump, leaving the ground with a velocity of 3.0 m s–1.
What is the average power developed by the legs of the grasshopper?

9.0 × 10–3W
1.8 × 10–2W
2.7 × 10–2W
37W",C
582,"The kinetic energy Ek of an object of mass m moving at speed v is given by the equation shown.
Ek = ½mv2
Which equation is not used in the derivation of this equation?

F = ma 
s = vt 
v2 = u2 + 2as 
W = Fs",B
583,"A rope is attached to a sledge and a boy uses the rope to pull the sledge along a horizontal surface with a constant velocity. The tension in the rope is 100 N and the rope is held at 30° to the horizontal. 

How much work does the boy do on the sledge when he pulls it a distance of 5.0 m along the surface? 

250 J
290 J
430 J
500 J",C
584,"An empty glass beaker has a mass of 103 g. When filled with water, it has a total mass of 361g.
When filled with cooking oil, it has a total mass of 351 g.
The density of water is 1.00 gcm–3.
What is the density of the cooking oil?

0.961 gcm–3 
0.972 gcm–3 
1.03 gcm–3 
1.04 gcm–3",A
585,"Three parallel forces act on an object. As a result of these forces, the object is in equilibrium.
What must be correct for these forces?

They all act along the same line.
They all have the same magnitude.
They do not all act along the same line.
They do not all have the same magnitude.",D
